Year,HouseHoldID,communityID,has_running_water,inhouse_shower_Bath,cooking_fuel_source,province,city,urban_nbs
2011,094004201,0940042,1 Yes,2 Water heater installed by the household,2 Natural gas,±±¾©,±±¾©,Urban
2011,094004207,0940042,1 Yes,1 Hot water provided,2 Natural gas,±±¾©,±±¾©,Urban
2011,094004209,0940042,1 Yes,2 Water heater installed by the household,2 Natural gas,±±¾©,±±¾©,Urban
2011,094004213,0940042,1 Yes,1 Hot water provided,2 Natural gas,±±¾©,±±¾©,Urban
2011,094004208,0940042,1 Yes,2 Water heater installed by the household,2 Natural gas,±±¾©,±±¾©,Urban
2011,094004218,0940042,1 Yes,2 Water heater installed by the household,2 Natural gas,±±¾©,±±¾©,Urban
2011,094004214,0940042,1 Yes,2 Water heater installed by the household,2 Natural gas,±±¾©,±±¾©,Urban
2011,094004216,0940042,1 Yes,2 Water heater installed by the household,2 Natural gas,±±¾©,±±¾©,Urban
2011,094004204,0940042,1 Yes,2 Water heater installed by the household,2 Natural gas,±±¾©,±±¾©,Urban
2011,094004212,0940042,1 Yes,2 Water heater installed by the household,2 Natural gas,±±¾©,±±¾©,Urban
2011,094004211,0940042,1 Yes,2 Water heater installed by the household,2 Natural gas,±±¾©,±±¾©,Urban
2011,094004222,0940042,1 Yes,2 Water heater installed by the household,2 Natural gas,±±¾©,±±¾©,Urban
2011,094004206,0940042,1 Yes,2 Water heater installed by the household,2 Natural gas,±±¾©,±±¾©,Urban
2011,094004221,0940042,1 Yes,2 Water heater installed by the household,2 Natural gas,±±¾©,±±¾©,Urban
2011,094004203,0940042,1 Yes,2 Water heater installed by the household,2 Natural gas,±±¾©,±±¾©,Urban
2011,094004202,0940042,1 Yes,2 Water heater installed by the household,2 Natural gas,±±¾©,±±¾©,Urban
2011,094004310,0940043,1 Yes,2 Water heater installed by the household,2 Natural gas,±±¾©,±±¾©,Urban
2011,094004301,0940043,1 Yes,2 Water heater installed by the household,2 Natural gas,±±¾©,±±¾©,Urban
2011,094004302,0940043,1 Yes,2 Water heater installed by the household,2 Natural gas,±±¾©,±±¾©,Urban
2011,094004308,0940043,1 Yes,2 Water heater installed by the household,2 Natural gas,±±¾©,±±¾©,Urban
2011,094004305,0940043,1 Yes,1 Hot water provided,2 Natural gas,±±¾©,±±¾©,Urban
2011,094004303,0940043,1 Yes,2 Water heater installed by the household,2 Natural gas,±±¾©,±±¾©,Urban
2011,094004307,0940043,1 Yes,2 Water heater installed by the household,2 Natural gas,±±¾©,±±¾©,Urban
2011,094004304,0940043,1 Yes,2 Water heater installed by the household,5 Electric,±±¾©,±±¾©,Urban
2011,094004306,0940043,1 Yes,2 Water heater installed by the household,2 Natural gas,±±¾©,±±¾©,Urban
2011,094004309,0940043,1 Yes,2 Water heater installed by the household,2 Natural gas,±±¾©,±±¾©,Urban
2013,0940041010,0940041,1 Yes,2 Water heater installed by the household,2 Natural gas,±±¾©,±±¾©,Urban
2013,0940041030,0940041,1 Yes,2 Water heater installed by the household,2 Natural gas,±±¾©,±±¾©,Urban
2013,0940041040,0940041,1 Yes,2 Water heater installed by the household,4 Liquefied Petroleum Gas,±±¾©,±±¾©,Urban
2013,0940041050,0940041,1 Yes,2 Water heater installed by the household,4 Liquefied Petroleum Gas,±±¾©,±±¾©,Urban
2013,0940041060,0940041,1 Yes,3 No,2 Natural gas,±±¾©,±±¾©,Urban
2013,0940041070,0940041,1 Yes,2 Water heater installed by the household,2 Natural gas,±±¾©,±±¾©,Urban
2013,0940041080,0940041,1 Yes,2 Water heater installed by the household,2 Natural gas,±±¾©,±±¾©,Urban
2013,0940041090,0940041,1 Yes,2 Water heater installed by the household,4 Liquefied Petroleum Gas,±±¾©,±±¾©,Urban
2013,0940041100,0940041,1 Yes,2 Water heater installed by the household,2 Natural gas,±±¾©,±±¾©,Urban
2013,0940041110,0940041,1 Yes,3 No,2 Natural gas,±±¾©,±±¾©,Urban
2013,0940041120,0940041,1 Yes,3 No,2 Natural gas,±±¾©,±±¾©,Urban
2013,0940041130,0940041,1 Yes,2 Water heater installed by the household,1 Coal,±±¾©,±±¾©,Urban
2013,0940041150,0940041,1 Yes,3 No,4 Liquefied Petroleum Gas,±±¾©,±±¾©,Urban
2013,0940041160,0940041,1 Yes,2 Water heater installed by the household,2 Natural gas,±±¾©,±±¾©,Urban
2013,0940041170,0940041,1 Yes,2 Water heater installed by the household,4 Liquefied Petroleum Gas,±±¾©,±±¾©,Urban
2013,0940041180,0940041,1 Yes,2 Water heater installed by the household,2 Natural gas,±±¾©,±±¾©,Urban
2013,0940041190,0940041,1 Yes,2 Water heater installed by the household,5 Electric,±±¾©,±±¾©,Urban
2013,0940041200,0940041,1 Yes,2 Water heater installed by the household,4 Liquefied Petroleum Gas,±±¾©,±±¾©,Urban
2013,0940041210,0940041,1 Yes,2 Water heater installed by the household,4 Liquefied Petroleum Gas,±±¾©,±±¾©,Urban
2013,0940041220,0940041,1 Yes,2 Water heater installed by the household,2 Natural gas,±±¾©,±±¾©,Urban
2013,0940041230,0940041,1 Yes,3 No,2 Natural gas,±±¾©,±±¾©,Urban
2013,0940041260,0940041,1 Yes,2 Water heater installed by the household,2 Natural gas,±±¾©,±±¾©,Urban
2013,0940041280,0940041,1 Yes,2 Water heater installed by the household,2 Natural gas,±±¾©,±±¾©,Urban
2013,0940042010,0940042,1 Yes,2 Water heater installed by the household,2 Natural gas,±±¾©,±±¾©,Urban
2013,0940042040,0940042,1 Yes,2 Water heater installed by the household,2 Natural gas,±±¾©,±±¾©,Urban
2013,0940042060,0940042,1 Yes,2 Water heater installed by the household,2 Natural gas,±±¾©,±±¾©,Urban
2013,0940042080,0940042,1 Yes,2 Water heater installed by the household,2 Natural gas,±±¾©,±±¾©,Urban
2013,0940042090,0940042,1 Yes,2 Water heater installed by the household,2 Natural gas,±±¾©,±±¾©,Urban
2013,0940042100,0940042,1 Yes,2 Water heater installed by the household,2 Natural gas,±±¾©,±±¾©,Urban
2013,0940042120,0940042,1 Yes,2 Water heater installed by the household,2 Natural gas,±±¾©,±±¾©,Urban
2013,0940042130,0940042,1 Yes,1 Hot water provided,2 Natural gas,±±¾©,±±¾©,Urban
2013,0940042140,0940042,1 Yes,2 Water heater installed by the household,2 Natural gas,±±¾©,±±¾©,Urban
2013,0940042150,0940042,1 Yes,3 No,2 Natural gas,±±¾©,±±¾©,Urban
2013,0940042160,0940042,1 Yes,2 Water heater installed by the household,2 Natural gas,±±¾©,±±¾©,Urban
2013,0940042170,0940042,1 Yes,2 Water heater installed by the household,2 Natural gas,±±¾©,±±¾©,Urban
2013,0940042190,0940042,1 Yes,3 No,2 Natural gas,±±¾©,±±¾©,Urban
2013,0940042200,0940042,1 Yes,1 Hot water provided,2 Natural gas,±±¾©,±±¾©,Urban
2013,0940042220,0940042,1 Yes,2 Water heater installed by the household,5 Electric,±±¾©,±±¾©,Urban
2013,0940042230,0940042,1 Yes,2 Water heater installed by the household,2 Natural gas,±±¾©,±±¾©,Urban
2013,0940043010,0940043,1 Yes,2 Water heater installed by the household,2 Natural gas,±±¾©,±±¾©,Urban
2013,0940043020,0940043,1 Yes,2 Water heater installed by the household,2 Natural gas,±±¾©,±±¾©,Urban
2013,0940043030,0940043,1 Yes,1 Hot water provided,2 Natural gas,±±¾©,±±¾©,Urban
2013,0940043060,0940043,1 Yes,2 Water heater installed by the household,2 Natural gas,±±¾©,±±¾©,Urban
2013,0940043080,0940043,1 Yes,2 Water heater installed by the household,2 Natural gas,±±¾©,±±¾©,Urban
2013,0940043090,0940043,1 Yes,2 Water heater installed by the household,2 Natural gas,±±¾©,±±¾©,Urban
2013,0940043100,0940043,1 Yes,2 Water heater installed by the household,2 Natural gas,±±¾©,±±¾©,Urban
2013,0940043110,0940043,1 Yes,2 Water heater installed by the household,2 Natural gas,±±¾©,±±¾©,Urban
2013,0940043120,0940043,1 Yes,2 Water heater installed by the household,2 Natural gas,±±¾©,±±¾©,Urban
2015,0940041260,0940041,1 Yes,2 Water Heater Installed by The Household,4 Liquefied Petroleum Gas,±±¾©,±±¾©,Urban
2015,0940041030,0940041,1 Yes,2 Water Heater Installed by The Household,4 Liquefied Petroleum Gas,±±¾©,±±¾©,Urban
2015,0940041110,0940041,1 Yes,3.0,4 Liquefied Petroleum Gas,±±¾©,±±¾©,Urban
2015,0940041100,0940041,1 Yes,2 Water Heater Installed by The Household,4 Liquefied Petroleum Gas,±±¾©,±±¾©,Urban
2015,0940041080,0940041,1 Yes,2 Water Heater Installed by The Household,4 Liquefied Petroleum Gas,±±¾©,±±¾©,Urban
2015,0940041120,0940041,1 Yes,3.0,2 Natural Gas,±±¾©,±±¾©,Urban
2015,0940041060,0940041,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,±±¾©,±±¾©,Urban
2015,0940041140,0940041,1 Yes,2 Water Heater Installed by The Household,5 Electric,±±¾©,±±¾©,Urban
2015,0940041180,0940041,1 Yes,2 Water Heater Installed by The Household,5 Electric,±±¾©,±±¾©,Urban
2015,0940041010,0940041,1 Yes,3.0,4 Liquefied Petroleum Gas,±±¾©,±±¾©,Urban
2015,0940041040,0940041,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,±±¾©,±±¾©,Urban
2015,0940041190,0940041,1 Yes,1 Hot Water Provided,4 Liquefied Petroleum Gas,±±¾©,±±¾©,Urban
2015,0940041220,0940041,1 Yes,2 Water Heater Installed by The Household,4 Liquefied Petroleum Gas,±±¾©,±±¾©,Urban
2015,0940041160,0940041,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,±±¾©,±±¾©,Urban
2015,0940041170,0940041,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,±±¾©,±±¾©,Urban
2015,0940041070,0940041,1 Yes,2 Water Heater Installed by The Household,4 Liquefied Petroleum Gas,±±¾©,±±¾©,Urban
2015,0940042190,0940042,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,±±¾©,±±¾©,Urban
2015,0940042200,0940042,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,±±¾©,±±¾©,Urban
2015,0940042150,0940042,1 Yes,3.0,2 Natural Gas,±±¾©,±±¾©,Urban
2015,0940042170,0940042,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,±±¾©,±±¾©,Urban
2015,0940042010,0940042,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,±±¾©,±±¾©,Urban
2015,0940042130,0940042,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,±±¾©,±±¾©,Urban
2015,0940042230,0940042,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,±±¾©,±±¾©,Urban
2015,0940042250,0940042,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,±±¾©,±±¾©,Urban
2015,0940042160,0940042,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,±±¾©,±±¾©,Urban
2015,0940042120,0940042,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,±±¾©,±±¾©,Urban
2015,0940043100,0940043,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,±±¾©,±±¾©,Urban
2015,0940043130,0940043,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,±±¾©,±±¾©,Urban
2015,0940043170,0940043,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,±±¾©,±±¾©,Urban
2015,0940043160,0940043,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,±±¾©,±±¾©,Urban
2015,0940043080,0940043,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,±±¾©,±±¾©,Urban
2015,0940043030,0940043,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,±±¾©,±±¾©,Urban
2015,0940043070,0940043,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,±±¾©,±±¾©,Urban
2015,0940043190,0940043,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,±±¾©,±±¾©,Urban
2015,0940043200,0940043,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,±±¾©,±±¾©,Urban
2015,0940043180,0940043,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,±±¾©,±±¾©,Urban
2015,0940043110,0940043,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,±±¾©,±±¾©,Urban
