Year,HouseHoldID,communityID,has_running_water,inhouse_shower_Bath,cooking_fuel_source,province,city,urban_nbs
2011,014643208,0146432,2 No,2 Water heater installed by the household,6 crop residue/Wood burning,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2013,0146431020,0146431,1 Yes,2 Water heater installed by the household,6 Crop residue/Wood burning,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2013,0146431030,0146431,1 Yes,2 Water heater installed by the household,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2013,0146431040,0146431,1 Yes,2 Water heater installed by the household,6 Crop residue/Wood burning,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2013,0146431050,0146431,1 Yes,2 Water heater installed by the household,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2013,0146431060,0146431,1 Yes,3 No,6 Crop residue/Wood burning,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2013,0146431070,0146431,1 Yes,2 Water heater installed by the household,6 Crop residue/Wood burning,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2013,0146431080,0146431,1 Yes,3 No,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2013,0146431090,0146431,1 Yes,2 Water heater installed by the household,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2013,0146431100,0146431,1 Yes,3 No,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2013,0146431110,0146431,1 Yes,2 Water heater installed by the household,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2013,0146431120,0146431,1 Yes,3 No,6 Crop residue/Wood burning,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2013,0146431130,0146431,1 Yes,2 Water heater installed by the household,6 Crop residue/Wood burning,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2013,0146431140,0146431,1 Yes,3 No,6 Crop residue/Wood burning,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2013,0146431150,0146431,1 Yes,2 Water heater installed by the household,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2013,0146431170,0146431,1 Yes,2 Water heater installed by the household,6 Crop residue/Wood burning,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2013,0146431180,0146431,1 Yes,2 Water heater installed by the household,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2013,0146431190,0146431,1 Yes,2 Water heater installed by the household,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2013,0146431200,0146431,1 Yes,3 No,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2013,0146431210,0146431,1 Yes,2 Water heater installed by the household,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2013,0146431220,0146431,1 Yes,3 No,6 Crop residue/Wood burning,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2013,0146431230,0146431,1 Yes,2 Water heater installed by the household,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2013,0146431240,0146431,1 Yes,2 Water heater installed by the household,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2013,0146431250,0146431,1 Yes,2 Water heater installed by the household,6 Crop residue/Wood burning,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2013,0146431260,0146431,1 Yes,2 Water heater installed by the household,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2013,0146431270,0146431,1 Yes,2 Water heater installed by the household,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2013,0146432010,0146432,1 Yes,2 Water heater installed by the household,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2013,0146432020,0146432,1 Yes,2 Water heater installed by the household,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2013,0146432030,0146432,1 Yes,2 Water heater installed by the household,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2013,0146432040,0146432,1 Yes,2 Water heater installed by the household,6 Crop residue/Wood burning,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2013,0146432050,0146432,1 Yes,3 No,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2013,0146432060,0146432,1 Yes,2 Water heater installed by the household,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2013,0146432070,0146432,1 Yes,2 Water heater installed by the household,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2013,0146432080,0146432,1 Yes,2 Water heater installed by the household,6 Crop residue/Wood burning,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2013,0146432090,0146432,1 Yes,2 Water heater installed by the household,6 Crop residue/Wood burning,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2013,0146432100,0146432,1 Yes,2 Water heater installed by the household,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2013,0146432110,0146432,1 Yes,3 No,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2013,0146432130,0146432,1 Yes,2 Water heater installed by the household,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2013,0146432140,0146432,1 Yes,2 Water heater installed by the household,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2013,0146432150,0146432,1 Yes,2 Water heater installed by the household,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2013,0146432160,0146432,2 No,3 No,7 Other,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2013,0146432170,0146432,1 Yes,3 No,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2013,0146432180,0146432,1 Yes,2 Water heater installed by the household,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2013,0146432190,0146432,1 Yes,2 Water heater installed by the household,4 Liquefied Petroleum Gas,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2013,0146432200,0146432,1 Yes,2 Water heater installed by the household,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2013,0146432210,0146432,1 Yes,2 Water heater installed by the household,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2013,0146432220,0146432,1 Yes,2 Water heater installed by the household,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2013,0146432230,0146432,2 No,3 No,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2015,0146431250,0146431,1 Yes,2 Water Heater Installed by The Household,6 Crop Residue/Wood Burning,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2015,0146431150,0146431,1 Yes,3.0,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2015,0146431120,0146431,1 Yes,3.0,6 Crop Residue/Wood Burning,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2015,0146431200,0146431,1 Yes,3.0,6 Crop Residue/Wood Burning,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2015,0146431240,0146431,1 Yes,3.0,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2015,0146431310,0146431,1 Yes,3.0,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2015,0146431210,0146431,1 Yes,2 Water Heater Installed by The Household,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2015,0146431020,0146431,1 Yes,2 Water Heater Installed by The Household,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2015,0146431220,0146431,1 Yes,3.0,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2015,0146431040,0146431,1 Yes,2 Water Heater Installed by The Household,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2015,0146431140,0146431,1 Yes,2 Water Heater Installed by The Household,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2015,0146431190,0146431,1 Yes,2 Water Heater Installed by The Household,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2015,0146431230,0146431,1 Yes,2 Water Heater Installed by The Household,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2015,0146431300,0146431,1 Yes,1 Hot Water Provided,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2015,0146431010,0146431,1 Yes,2 Water Heater Installed by The Household,6 Crop Residue/Wood Burning,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2015,0146431340,0146431,1 Yes,2 Water Heater Installed by The Household,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2015,0146431070,0146431,1 Yes,2 Water Heater Installed by The Household,6 Crop Residue/Wood Burning,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2015,0146431290,0146431,1 Yes,2 Water Heater Installed by The Household,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2015,0146431330,0146431,1 Yes,2 Water Heater Installed by The Household,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2015,0146431170,0146431,1 Yes,2 Water Heater Installed by The Household,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2015,0146431050,0146431,1 Yes,2 Water Heater Installed by The Household,6 Crop Residue/Wood Burning,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2015,0146431030,0146431,1 Yes,3.0,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2015,0146431130,0146431,1 Yes,2 Water Heater Installed by The Household,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2015,0146431320,0146431,1 Yes,2 Water Heater Installed by The Household,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2015,0146431080,0146431,1 Yes,3.0,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2015,0146431090,0146431,1 Yes,2 Water Heater Installed by The Household,4 Liquefied Petroleum Gas,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2015,0146431060,0146431,1 Yes,2 Water Heater Installed by The Household,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2015,0146431100,0146431,1 Yes,2 Water Heater Installed by The Household,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2015,0146431280,0146431,1 Yes,2 Water Heater Installed by The Household,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2015,0146431180,0146431,1 Yes,2 Water Heater Installed by The Household,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2015,0146431260,0146431,1 Yes,2 Water Heater Installed by The Household,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2015,0146432190,0146432,1 Yes,2 Water Heater Installed by The Household,7 Other,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2015,0146432270,0146432,1 Yes,2 Water Heater Installed by The Household,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2015,0146432260,0146432,1 Yes,2 Water Heater Installed by The Household,,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2015,0146432050,0146432,1 Yes,2 Water Heater Installed by The Household,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2015,0146432020,0146432,1 Yes,2 Water Heater Installed by The Household,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2015,0146432130,0146432,1 Yes,1 Hot Water Provided,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2015,0146432210,0146432,1 Yes,2 Water Heater Installed by The Household,7 Other,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2015,0146432060,0146432,1 Yes,2 Water Heater Installed by The Household,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2015,0146432030,0146432,1 Yes,2 Water Heater Installed by The Household,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2015,0146432040,0146432,1 Yes,2 Water Heater Installed by The Household,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2015,0146432140,0146432,1 Yes,2 Water Heater Installed by The Household,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2015,0146432070,0146432,1 Yes,2 Water Heater Installed by The Household,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2015,0146432250,0146432,1 Yes,2 Water Heater Installed by The Household,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2015,0146432200,0146432,1 Yes,2 Water Heater Installed by The Household,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2015,0146432220,0146432,1 Yes,,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2015,0146432010,0146432,1 Yes,2 Water Heater Installed by The Household,4 Liquefied Petroleum Gas,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2015,0146432110,0146432,1 Yes,2 Water Heater Installed by The Household,6 Crop Residue/Wood Burning,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2015,0146432150,0146432,1 Yes,2 Water Heater Installed by The Household,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2015,0146432100,0146432,1 Yes,2 Water Heater Installed by The Household,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2015,0146432170,0146432,1 Yes,2 Water Heater Installed by The Household,6 Crop Residue/Wood Burning,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2015,0146432160,0146432,1 Yes,1 Hot Water Provided,5 Electric,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2015,0146432240,0146432,1 Yes,3.0,4 Liquefied Petroleum Gas,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2015,0146432090,0146432,1 Yes,2 Water Heater Installed by The Household,6 Crop Residue/Wood Burning,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
2015,0146432080,0146432,1 Yes,3.0,6 Crop Residue/Wood Burning,ÔÆÄÏÊ¡,ÁÙ²×ÊÐ,Urban
