Year,HouseHoldID,communityID,has_running_water,inhouse_shower_Bath,cooking_fuel_source,province,city,urban_nbs
2011,194037206,1940372,1 Yes,2 Water heater installed by the household,2 Natural gas,Ìì½ò,Ìì½ò,Urban
2011,194037207,1940372,1 Yes,2 Water heater installed by the household,2 Natural gas,Ìì½ò,Ìì½ò,Urban
2011,194037218,1940372,1 Yes,2 Water heater installed by the household,2 Natural gas,Ìì½ò,Ìì½ò,Urban
2011,194037204,1940372,1 Yes,2 Water heater installed by the household,2 Natural gas,Ìì½ò,Ìì½ò,Urban
2011,194037211,1940372,1 Yes,2 Water heater installed by the household,2 Natural gas,Ìì½ò,Ìì½ò,Urban
2011,194037212,1940372,1 Yes,2 Water heater installed by the household,2 Natural gas,Ìì½ò,Ìì½ò,Urban
2013,1940373010,1940373,1 Yes,1 Hot water provided,2 Natural gas,Ìì½ò,Ìì½ò,Urban
2013,1940373020,1940373,1 Yes,2 Water heater installed by the household,5 Electric,Ìì½ò,Ìì½ò,Urban
2013,1940373030,1940373,1 Yes,3 No,4 Liquefied Petroleum Gas,Ìì½ò,Ìì½ò,Urban
2013,1940373040,1940373,1 Yes,2 Water heater installed by the household,4 Liquefied Petroleum Gas,Ìì½ò,Ìì½ò,Urban
2013,1940373050,1940373,1 Yes,2 Water heater installed by the household,2 Natural gas,Ìì½ò,Ìì½ò,Urban
2013,1940373060,1940373,1 Yes,2 Water heater installed by the household,2 Natural gas,Ìì½ò,Ìì½ò,Urban
2013,1940373070,1940373,1 Yes,2 Water heater installed by the household,4 Liquefied Petroleum Gas,Ìì½ò,Ìì½ò,Urban
2013,1940373080,1940373,1 Yes,3 No,5 Electric,Ìì½ò,Ìì½ò,Urban
2013,1940373100,1940373,1 Yes,2 Water heater installed by the household,4 Liquefied Petroleum Gas,Ìì½ò,Ìì½ò,Urban
2013,1940373110,1940373,1 Yes,2 Water heater installed by the household,2 Natural gas,Ìì½ò,Ìì½ò,Urban
2013,1940373120,1940373,1 Yes,3 No,2 Natural gas,Ìì½ò,Ìì½ò,Urban
2013,1940373140,1940373,1 Yes,2 Water heater installed by the household,4 Liquefied Petroleum Gas,Ìì½ò,Ìì½ò,Urban
2013,1940373160,1940373,1 Yes,2 Water heater installed by the household,2 Natural gas,Ìì½ò,Ìì½ò,Urban
2013,1940373210,1940373,1 Yes,2 Water heater installed by the household,4 Liquefied Petroleum Gas,Ìì½ò,Ìì½ò,Urban
2013,1940373230,1940373,1 Yes,2 Water heater installed by the household,5 Electric,Ìì½ò,Ìì½ò,Urban
2013,1940373250,1940373,1 Yes,2 Water heater installed by the household,4 Liquefied Petroleum Gas,Ìì½ò,Ìì½ò,Urban
2013,1940373270,1940373,1 Yes,2 Water heater installed by the household,5 Electric,Ìì½ò,Ìì½ò,Urban
2013,1940373280,1940373,1 Yes,2 Water heater installed by the household,2 Natural gas,Ìì½ò,Ìì½ò,Urban
2013,1940373290,1940373,1 Yes,2 Water heater installed by the household,4 Liquefied Petroleum Gas,Ìì½ò,Ìì½ò,Urban
2013,1940373300,1940373,1 Yes,2 Water heater installed by the household,4 Liquefied Petroleum Gas,Ìì½ò,Ìì½ò,Urban
2013,1940373310,1940373,1 Yes,3 No,4 Liquefied Petroleum Gas,Ìì½ò,Ìì½ò,Urban
2013,1940373330,1940373,1 Yes,3 No,4 Liquefied Petroleum Gas,Ìì½ò,Ìì½ò,Urban
2013,1940373340,1940373,1 Yes,3 No,4 Liquefied Petroleum Gas,Ìì½ò,Ìì½ò,Urban
2013,1940373350,1940373,1 Yes,2 Water heater installed by the household,2 Natural gas,Ìì½ò,Ìì½ò,Urban
2013,1940373360,1940373,1 Yes,3 No,2 Natural gas,Ìì½ò,Ìì½ò,Urban
2013,1940373380,1940373,1 Yes,3 No,2 Natural gas,Ìì½ò,Ìì½ò,Urban
2013,1940373400,1940373,1 Yes,,,Ìì½ò,Ìì½ò,Urban
2013,1940373420,1940373,1 Yes,2 Water heater installed by the household,2 Natural gas,Ìì½ò,Ìì½ò,Urban
2013,1940371010,1940371,1 Yes,3 No,1 Coal,Ìì½ò,Ìì½ò,Urban
2013,1940371020,1940371,1 Yes,2 Water heater installed by the household,2 Natural gas,Ìì½ò,Ìì½ò,Urban
2013,1940371030,1940371,1 Yes,3 No,5 Electric,Ìì½ò,Ìì½ò,Urban
2013,1940371040,1940371,1 Yes,2 Water heater installed by the household,2 Natural gas,Ìì½ò,Ìì½ò,Urban
2013,1940371050,1940371,1 Yes,2 Water heater installed by the household,4 Liquefied Petroleum Gas,Ìì½ò,Ìì½ò,Urban
2013,1940371060,1940371,1 Yes,2 Water heater installed by the household,2 Natural gas,Ìì½ò,Ìì½ò,Urban
2013,1940371070,1940371,1 Yes,2 Water heater installed by the household,4 Liquefied Petroleum Gas,Ìì½ò,Ìì½ò,Urban
2013,1940371080,1940371,1 Yes,2 Water heater installed by the household,4 Liquefied Petroleum Gas,Ìì½ò,Ìì½ò,Urban
2013,1940371090,1940371,1 Yes,2 Water heater installed by the household,2 Natural gas,Ìì½ò,Ìì½ò,Urban
2013,1940371100,1940371,1 Yes,2 Water heater installed by the household,6 Crop residue/Wood burning,Ìì½ò,Ìì½ò,Urban
2013,1940371110,1940371,1 Yes,3 No,4 Liquefied Petroleum Gas,Ìì½ò,Ìì½ò,Urban
2013,1940371120,1940371,1 Yes,2 Water heater installed by the household,4 Liquefied Petroleum Gas,Ìì½ò,Ìì½ò,Urban
2013,1940371130,1940371,1 Yes,3 No,4 Liquefied Petroleum Gas,Ìì½ò,Ìì½ò,Urban
2013,1940371140,1940371,1 Yes,3 No,4 Liquefied Petroleum Gas,Ìì½ò,Ìì½ò,Urban
2013,1940371150,1940371,1 Yes,3 No,4 Liquefied Petroleum Gas,Ìì½ò,Ìì½ò,Urban
2013,1940371160,1940371,1 Yes,2 Water heater installed by the household,2 Natural gas,Ìì½ò,Ìì½ò,Urban
2013,1940371170,1940371,1 Yes,2 Water heater installed by the household,4 Liquefied Petroleum Gas,Ìì½ò,Ìì½ò,Urban
2013,1940371180,1940371,1 Yes,2 Water heater installed by the household,5 Electric,Ìì½ò,Ìì½ò,Urban
2013,1940371200,1940371,1 Yes,2 Water heater installed by the household,5 Electric,Ìì½ò,Ìì½ò,Urban
2013,1940371210,1940371,1 Yes,2 Water heater installed by the household,2 Natural gas,Ìì½ò,Ìì½ò,Urban
2013,1940371230,1940371,1 Yes,3 No,4 Liquefied Petroleum Gas,Ìì½ò,Ìì½ò,Urban
2013,1940371250,1940371,1 Yes,2 Water heater installed by the household,6 Crop residue/Wood burning,Ìì½ò,Ìì½ò,Urban
2013,1940371260,1940371,1 Yes,2 Water heater installed by the household,4 Liquefied Petroleum Gas,Ìì½ò,Ìì½ò,Urban
2013,1940371270,1940371,1 Yes,2 Water heater installed by the household,5 Electric,Ìì½ò,Ìì½ò,Urban
2013,1940371280,1940371,1 Yes,2 Water heater installed by the household,4 Liquefied Petroleum Gas,Ìì½ò,Ìì½ò,Urban
2013,1940371290,1940371,1 Yes,2 Water heater installed by the household,4 Liquefied Petroleum Gas,Ìì½ò,Ìì½ò,Urban
2013,1940371310,1940371,1 Yes,2 Water heater installed by the household,5 Electric,Ìì½ò,Ìì½ò,Urban
2013,1940371320,1940371,1 Yes,2 Water heater installed by the household,2 Natural gas,Ìì½ò,Ìì½ò,Urban
2013,1940371340,1940371,1 Yes,2 Water heater installed by the household,2 Natural gas,Ìì½ò,Ìì½ò,Urban
2013,1940372010,1940372,1 Yes,,,Ìì½ò,Ìì½ò,Urban
2013,1940372030,1940372,1 Yes,2 Water heater installed by the household,2 Natural gas,Ìì½ò,Ìì½ò,Urban
2013,1940372040,1940372,1 Yes,2 Water heater installed by the household,2 Natural gas,Ìì½ò,Ìì½ò,Urban
2013,1940372050,1940372,1 Yes,2 Water heater installed by the household,2 Natural gas,Ìì½ò,Ìì½ò,Urban
2013,1940372060,1940372,1 Yes,2 Water heater installed by the household,2 Natural gas,Ìì½ò,Ìì½ò,Urban
2013,1940372110,1940372,1 Yes,2 Water heater installed by the household,2 Natural gas,Ìì½ò,Ìì½ò,Urban
2013,1940372140,1940372,1 Yes,2 Water heater installed by the household,2 Natural gas,Ìì½ò,Ìì½ò,Urban
2013,1940372150,1940372,1 Yes,2 Water heater installed by the household,2 Natural gas,Ìì½ò,Ìì½ò,Urban
2013,1940372160,1940372,1 Yes,2 Water heater installed by the household,2 Natural gas,Ìì½ò,Ìì½ò,Urban
2013,1940372170,1940372,1 Yes,2 Water heater installed by the household,2 Natural gas,Ìì½ò,Ìì½ò,Urban
2013,1940372190,1940372,1 Yes,2 Water heater installed by the household,2 Natural gas,Ìì½ò,Ìì½ò,Urban
2013,1940372200,1940372,1 Yes,2 Water heater installed by the household,2 Natural gas,Ìì½ò,Ìì½ò,Urban
2013,1940372210,1940372,1 Yes,2 Water heater installed by the household,2 Natural gas,Ìì½ò,Ìì½ò,Urban
2013,1940372220,1940372,1 Yes,2 Water heater installed by the household,2 Natural gas,Ìì½ò,Ìì½ò,Urban
2013,1940372230,1940372,1 Yes,2 Water heater installed by the household,2 Natural gas,Ìì½ò,Ìì½ò,Urban
2015,1940373330,1940373,1 Yes,3.0,5 Electric,Ìì½ò,Ìì½ò,Urban
2015,1940373420,1940373,1 Yes,2 Water Heater Installed by The Household,5 Electric,Ìì½ò,Ìì½ò,Urban
2015,1940373010,1940373,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,Ìì½ò,Ìì½ò,Urban
2015,1940373110,1940373,2 No,2 Water Heater Installed by The Household,4 Liquefied Petroleum Gas,Ìì½ò,Ìì½ò,Urban
2015,1940373100,1940373,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,Ìì½ò,Ìì½ò,Urban
2015,1940373290,1940373,1 Yes,2 Water Heater Installed by The Household,4 Liquefied Petroleum Gas,Ìì½ò,Ìì½ò,Urban
2015,1940373160,1940373,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,Ìì½ò,Ìì½ò,Urban
2015,1940373140,1940373,1 Yes,1 Hot Water Provided,4 Liquefied Petroleum Gas,Ìì½ò,Ìì½ò,Urban
2015,1940373210,1940373,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,Ìì½ò,Ìì½ò,Urban
2015,1940373060,1940373,1 Yes,2 Water Heater Installed by The Household,4 Liquefied Petroleum Gas,Ìì½ò,Ìì½ò,Urban
2015,1940373250,1940373,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,Ìì½ò,Ìì½ò,Urban
2015,1940373450,1940373,1 Yes,2 Water Heater Installed by The Household,4 Liquefied Petroleum Gas,Ìì½ò,Ìì½ò,Urban
2015,1940373080,1940373,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,Ìì½ò,Ìì½ò,Urban
2015,1940373070,1940373,1 Yes,2 Water Heater Installed by The Household,4 Liquefied Petroleum Gas,Ìì½ò,Ìì½ò,Urban
2015,1940373260,1940373,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,Ìì½ò,Ìì½ò,Urban
2015,1940373480,1940373,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,Ìì½ò,Ìì½ò,Urban
2015,1940373170,1940373,1 Yes,2 Water Heater Installed by The Household,5 Electric,Ìì½ò,Ìì½ò,Urban
2015,1940373280,1940373,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,Ìì½ò,Ìì½ò,Urban
2015,1940373470,1940373,1 Yes,2 Water Heater Installed by The Household,4 Liquefied Petroleum Gas,Ìì½ò,Ìì½ò,Urban
2015,1940373440,1940373,1 Yes,3.0,5 Electric,Ìì½ò,Ìì½ò,Urban
2015,1940373410,1940373,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,Ìì½ò,Ìì½ò,Urban
2015,1940373240,1940373,1 Yes,2 Water Heater Installed by The Household,4 Liquefied Petroleum Gas,Ìì½ò,Ìì½ò,Urban
2015,1940373020,1940373,1 Yes,3.0,5 Electric,Ìì½ò,Ìì½ò,Urban
2015,1940373430,1940373,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,Ìì½ò,Ìì½ò,Urban
2015,1940373320,1940373,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,Ìì½ò,Ìì½ò,Urban
2015,1940373350,1940373,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,Ìì½ò,Ìì½ò,Urban
2015,1940373270,1940373,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,Ìì½ò,Ìì½ò,Urban
2015,1940373460,1940373,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,Ìì½ò,Ìì½ò,Urban
2015,1940373300,1940373,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,Ìì½ò,Ìì½ò,Urban
2015,1940373360,1940373,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,Ìì½ò,Ìì½ò,Urban
2015,1940373380,1940373,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,Ìì½ò,Ìì½ò,Urban
2015,1940373340,1940373,1 Yes,3.0,4 Liquefied Petroleum Gas,Ìì½ò,Ìì½ò,Urban
2015,1940373180,1940373,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,Ìì½ò,Ìì½ò,Urban
2015,1940373490,1940373,1 Yes,2 Water Heater Installed by The Household,4 Liquefied Petroleum Gas,Ìì½ò,Ìì½ò,Urban
2015,1940373120,1940373,1 Yes,3.0,4 Liquefied Petroleum Gas,Ìì½ò,Ìì½ò,Urban
2015,1940371040,1940371,1 Yes,2 Water Heater Installed by The Household,4 Liquefied Petroleum Gas,Ìì½ò,Ìì½ò,Urban
2015,1940371120,1940371,1 Yes,2 Water Heater Installed by The Household,4 Liquefied Petroleum Gas,Ìì½ò,Ìì½ò,Urban
2015,1940371340,1940371,1 Yes,2 Water Heater Installed by The Household,4 Liquefied Petroleum Gas,Ìì½ò,Ìì½ò,Urban
2015,1940371310,1940371,1 Yes,2 Water Heater Installed by The Household,5 Electric,Ìì½ò,Ìì½ò,Urban
2015,1940371020,1940371,1 Yes,2 Water Heater Installed by The Household,1 Coal,Ìì½ò,Ìì½ò,Urban
2015,1940371360,1940371,1 Yes,2 Water Heater Installed by The Household,4 Liquefied Petroleum Gas,Ìì½ò,Ìì½ò,Urban
2015,1940371290,1940371,1 Yes,2 Water Heater Installed by The Household,4 Liquefied Petroleum Gas,Ìì½ò,Ìì½ò,Urban
2015,1940371230,1940371,1 Yes,3.0,4 Liquefied Petroleum Gas,Ìì½ò,Ìì½ò,Urban
2015,1940371010,1940371,1 Yes,3.0,4 Liquefied Petroleum Gas,Ìì½ò,Ìì½ò,Urban
2015,1940371060,1940371,1 Yes,2 Water Heater Installed by The Household,4 Liquefied Petroleum Gas,Ìì½ò,Ìì½ò,Urban
2015,1940371370,1940371,1 Yes,2 Water Heater Installed by The Household,4 Liquefied Petroleum Gas,Ìì½ò,Ìì½ò,Urban
2015,1940371140,1940371,1 Yes,3.0,4 Liquefied Petroleum Gas,Ìì½ò,Ìì½ò,Urban
2015,1940371070,1940371,1 Yes,3.0,4 Liquefied Petroleum Gas,Ìì½ò,Ìì½ò,Urban
2015,1940371170,1940371,1 Yes,2 Water Heater Installed by The Household,4 Liquefied Petroleum Gas,Ìì½ò,Ìì½ò,Urban
2015,1940371320,1940371,1 Yes,2 Water Heater Installed by The Household,5 Electric,Ìì½ò,Ìì½ò,Urban
2015,1940371090,1940371,1 Yes,2 Water Heater Installed by The Household,5 Electric,Ìì½ò,Ìì½ò,Urban
2015,1940371160,1940371,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,Ìì½ò,Ìì½ò,Urban
2015,1940371260,1940371,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,Ìì½ò,Ìì½ò,Urban
2015,1940371110,1940371,1 Yes,2 Water Heater Installed by The Household,4 Liquefied Petroleum Gas,Ìì½ò,Ìì½ò,Urban
2015,1940371130,1940371,1 Yes,2 Water Heater Installed by The Household,4 Liquefied Petroleum Gas,Ìì½ò,Ìì½ò,Urban
2015,1940371100,1940371,1 Yes,3.0,5 Electric,Ìì½ò,Ìì½ò,Urban
2015,1940371030,1940371,1 Yes,3.0,5 Electric,Ìì½ò,Ìì½ò,Urban
2015,1940371150,1940371,1 Yes,3.0,4 Liquefied Petroleum Gas,Ìì½ò,Ìì½ò,Urban
2015,1940371270,1940371,1 Yes,2 Water Heater Installed by The Household,5 Electric,Ìì½ò,Ìì½ò,Urban
2015,1940371271,1940371,1 Yes,2 Water Heater Installed by The Household,4 Liquefied Petroleum Gas,Ìì½ò,Ìì½ò,Urban
2015,1940371380,1940371,,,,Ìì½ò,Ìì½ò,Urban
2015,1940371200,1940371,1 Yes,2 Water Heater Installed by The Household,5 Electric,Ìì½ò,Ìì½ò,Urban
2015,1940371050,1940371,1 Yes,3.0,4 Liquefied Petroleum Gas,Ìì½ò,Ìì½ò,Urban
2015,1940371180,1940371,1 Yes,2 Water Heater Installed by The Household,5 Electric,Ìì½ò,Ìì½ò,Urban
2015,1940371250,1940371,1 Yes,2 Water Heater Installed by The Household,6 Crop Residue/Wood Burning,Ìì½ò,Ìì½ò,Urban
2015,1940371350,1940371,1 Yes,2 Water Heater Installed by The Household,4 Liquefied Petroleum Gas,Ìì½ò,Ìì½ò,Urban
2015,1940372130,1940372,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,Ìì½ò,Ìì½ò,Urban
2015,1940372230,1940372,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,Ìì½ò,Ìì½ò,Urban
2015,1940372220,1940372,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,Ìì½ò,Ìì½ò,Urban
2015,1940372190,1940372,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,Ìì½ò,Ìì½ò,Urban
2015,1940372140,1940372,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,Ìì½ò,Ìì½ò,Urban
2015,1940372020,1940372,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,Ìì½ò,Ìì½ò,Urban
2015,1940372060,1940372,1 Yes,2 Water Heater Installed by The Household,5 Electric,Ìì½ò,Ìì½ò,Urban
2015,1940372040,1940372,1 Yes,1 Hot Water Provided,2 Natural Gas,Ìì½ò,Ìì½ò,Urban
2015,1940372240,1940372,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,Ìì½ò,Ìì½ò,Urban
2015,1940372200,1940372,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,Ìì½ò,Ìì½ò,Urban
2015,1940372110,1940372,1 Yes,3.0,2 Natural Gas,Ìì½ò,Ìì½ò,Urban
2015,1940372270,1940372,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,Ìì½ò,Ìì½ò,Urban
