,Year,HouseHoldID,communityID,has_running_water,inhouse_shower_Bath,cooking_fuel_source,num_toilet,toilet_type_1,toilet_type_2,ID,province,city,urban_nbs
15,2011,194037111,1940371,1 Yes,2 Water heater installed by the household,2 Natural gas,0.0,1 Toilet without a seat,,,Ìì½ò,Ìì½ò,Urban
16,2011,194037113,1940371,2 No,2 Water heater installed by the household,5 Electric,0.0,1 Toilet without a seat,,,Ìì½ò,Ìì½ò,Urban
17,2011,194037110,1940371,2 No,2 Water heater installed by the household,4 Liquefied Petroleum Gas,0.0,1 Toilet without a seat,,,Ìì½ò,Ìì½ò,Urban
18,2011,194037103,1940371,1 Yes,3 No,5 Electric,0.0,1 Toilet without a seat,,,Ìì½ò,Ìì½ò,Urban
19,2011,194037115,1940371,1 Yes,3 No,2 Natural gas,0.0,1 Toilet without a seat,,,Ìì½ò,Ìì½ò,Urban
20,2011,194037127,1940371,2 No,2 Water heater installed by the household,5 Electric,0.0,1 Toilet without a seat,,,Ìì½ò,Ìì½ò,Urban
21,2011,194037124,1940371,1 Yes,3 No,6 crop residue/Wood burning,0.0,1 Toilet without a seat,,,Ìì½ò,Ìì½ò,Urban
22,2011,194037120,1940371,2 No,2 Water heater installed by the household,1 Coal,0.0,1 Toilet without a seat,,,Ìì½ò,Ìì½ò,Urban
23,2011,194037105,1940371,1 Yes,3 No,2 Natural gas,0.0,1 Toilet without a seat,,,Ìì½ò,Ìì½ò,Urban
24,2011,194037121,1940371,2 No,2 Water heater installed by the household,4 Liquefied Petroleum Gas,0.0,1 Toilet without a seat,,,Ìì½ò,Ìì½ò,Urban
25,2011,194037122,1940371,2 No,2 Water heater installed by the household,4 Liquefied Petroleum Gas,0.0,1 Toilet without a seat,,,Ìì½ò,Ìì½ò,Urban
26,2011,194037118,1940371,2 No,2 Water heater installed by the household,4 Liquefied Petroleum Gas,,1 Toilet without a seat,,,Ìì½ò,Ìì½ò,Urban
27,2011,194037125,1940371,1 Yes,2 Water heater installed by the household,5 Electric,0.0,1 Toilet without a seat,,,Ìì½ò,Ìì½ò,Urban
28,2011,194037216,1940372,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,,2 Toilet with a seat,,Ìì½ò,Ìì½ò,Urban
29,2011,194037210,1940372,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,,2 Toilet with a seat,,Ìì½ò,Ìì½ò,Urban
30,2011,194037217,1940372,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,,2 Toilet with a seat,,Ìì½ò,Ìì½ò,Urban
31,2011,194037205,1940372,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,,2 Toilet with a seat,,Ìì½ò,Ìì½ò,Urban
32,2011,194037203,1940372,1 Yes,1 Hot water provided,2 Natural gas,1.0,,2 Toilet with a seat,,Ìì½ò,Ìì½ò,Urban
33,2011,194037213,1940372,1 Yes,1 Hot water provided,2 Natural gas,1.0,,2 Toilet with a seat,,Ìì½ò,Ìì½ò,Urban
34,2011,194037208,1940372,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,,2 Toilet with a seat,,Ìì½ò,Ìì½ò,Urban
35,2011,194037215,1940372,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,,2 Toilet with a seat,,Ìì½ò,Ìì½ò,Urban
36,2011,194037201,1940372,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,,2 Toilet with a seat,,Ìì½ò,Ìì½ò,Urban
37,2011,194037219,1940372,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,,2 Toilet with a seat,,Ìì½ò,Ìì½ò,Urban
38,2011,194037209,1940372,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,,2 Toilet with a seat,,Ìì½ò,Ìì½ò,Urban
39,2011,194037214,1940372,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,,2 Toilet with a seat,,Ìì½ò,Ìì½ò,Urban
40,2011,194037202,1940372,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,,2 Toilet with a seat,,Ìì½ò,Ìì½ò,Urban
41,2011,194037206,1940372,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,,2 Toilet with a seat,,Ìì½ò,Ìì½ò,Urban
42,2011,194037207,1940372,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,,2 Toilet with a seat,,Ìì½ò,Ìì½ò,Urban
43,2011,194037218,1940372,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,,2 Toilet with a seat,,Ìì½ò,Ìì½ò,Urban
44,2011,194037204,1940372,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,,2 Toilet with a seat,,Ìì½ò,Ìì½ò,Urban
45,2011,194037211,1940372,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,,2 Toilet with a seat,,Ìì½ò,Ìì½ò,Urban
46,2011,194037212,1940372,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,,2 Toilet with a seat,,Ìì½ò,Ìì½ò,Urban
47,2011,194037333,1940373,2 No,3 No,4 Liquefied Petroleum Gas,0.0,1 Toilet without a seat,,,Ìì½ò,Ìì½ò,Urban
48,2011,194037301,1940373,1 Yes,2 Water heater installed by the household,4 Liquefied Petroleum Gas,1.0,,2 Toilet with a seat,,Ìì½ò,Ìì½ò,Urban
49,2011,194037320,1940373,2 No,3 No,4 Liquefied Petroleum Gas,0.0,1 Toilet without a seat,,,Ìì½ò,Ìì½ò,Urban
50,2011,194037315,1940373,1 Yes,3 No,4 Liquefied Petroleum Gas,0.0,1 Toilet without a seat,,,Ìì½ò,Ìì½ò,Urban
51,2011,194037311,1940373,1 Yes,2 Water heater installed by the household,4 Liquefied Petroleum Gas,1.0,,2 Toilet with a seat,,Ìì½ò,Ìì½ò,Urban
52,2011,194037310,1940373,2 No,2 Water heater installed by the household,4 Liquefied Petroleum Gas,0.0,1 Toilet without a seat,,,Ìì½ò,Ìì½ò,Urban
53,2011,194037329,1940373,1 Yes,2 Water heater installed by the household,4 Liquefied Petroleum Gas,1.0,,2 Toilet with a seat,,Ìì½ò,Ìì½ò,Urban
54,2011,194037316,1940373,1 Yes,2 Water heater installed by the household,4 Liquefied Petroleum Gas,1.0,,2 Toilet with a seat,,Ìì½ò,Ìì½ò,Urban
55,2011,194037314,1940373,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,,2 Toilet with a seat,,Ìì½ò,Ìì½ò,Urban
56,2011,194037323,1940373,1 Yes,3 No,4 Liquefied Petroleum Gas,1.0,,2 Toilet with a seat,,Ìì½ò,Ìì½ò,Urban
57,2011,194037321,1940373,1 Yes,2 Water heater installed by the household,5 Electric,1.0,,2 Toilet with a seat,,Ìì½ò,Ìì½ò,Urban
58,2011,194037319,1940373,1 Yes,1 Hot water provided,2 Natural gas,1.0,,2 Toilet with a seat,,Ìì½ò,Ìì½ò,Urban
59,2011,194037306,1940373,1 Yes,2 Water heater installed by the household,4 Liquefied Petroleum Gas,1.0,,2 Toilet with a seat,,Ìì½ò,Ìì½ò,Urban
60,2011,194037325,1940373,1 Yes,2 Water heater installed by the household,4 Liquefied Petroleum Gas,1.0,,2 Toilet with a seat,,Ìì½ò,Ìì½ò,Urban
61,2011,194037308,1940373,1 Yes,2 Water heater installed by the household,4 Liquefied Petroleum Gas,1.0,,2 Toilet with a seat,,Ìì½ò,Ìì½ò,Urban
62,2011,194037307,1940373,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,,2 Toilet with a seat,,Ìì½ò,Ìì½ò,Urban
63,2011,194037326,1940373,1 Yes,2 Water heater installed by the household,5 Electric,1.0,,2 Toilet with a seat,,Ìì½ò,Ìì½ò,Urban
64,2011,194037317,1940373,1 Yes,3 No,4 Liquefied Petroleum Gas,1.0,,2 Toilet with a seat,,Ìì½ò,Ìì½ò,Urban
65,2011,194037328,1940373,2 No,2 Water heater installed by the household,4 Liquefied Petroleum Gas,0.0,,2 Toilet with a seat,,Ìì½ò,Ìì½ò,Urban
66,2011,194037339,1940373,1 Yes,3 No,4 Liquefied Petroleum Gas,0.0,1 Toilet without a seat,,,Ìì½ò,Ìì½ò,Urban
67,2011,194037324,1940373,1 Yes,2 Water heater installed by the household,5 Electric,1.0,,2 Toilet with a seat,,Ìì½ò,Ìì½ò,Urban
68,2011,194037302,1940373,2 No,3 No,5 Electric,0.0,1 Toilet without a seat,,,Ìì½ò,Ìì½ò,Urban
69,2011,194037337,1940373,1 Yes,2 Water heater installed by the household,5 Electric,1.0,,2 Toilet with a seat,,Ìì½ò,Ìì½ò,Urban
70,2011,194037304,1940373,1 Yes,2 Water heater installed by the household,4 Liquefied Petroleum Gas,1.0,,2 Toilet with a seat,,Ìì½ò,Ìì½ò,Urban
71,2011,194037332,1940373,1 Yes,2 Water heater installed by the household,4 Liquefied Petroleum Gas,1.0,,2 Toilet with a seat,,Ìì½ò,Ìì½ò,Urban
72,2011,194037309,1940373,1 Yes,2 Water heater installed by the household,4 Liquefied Petroleum Gas,1.0,,2 Toilet with a seat,,Ìì½ò,Ìì½ò,Urban
73,2011,194037335,1940373,1 Yes,2 Water heater installed by the household,4 Liquefied Petroleum Gas,1.0,,2 Toilet with a seat,,Ìì½ò,Ìì½ò,Urban
74,2011,194037327,1940373,1 Yes,2 Water heater installed by the household,4 Liquefied Petroleum Gas,1.0,,2 Toilet with a seat,,Ìì½ò,Ìì½ò,Urban
75,2011,194037330,1940373,1 Yes,2 Water heater installed by the household,4 Liquefied Petroleum Gas,1.0,,2 Toilet with a seat,,Ìì½ò,Ìì½ò,Urban
76,2011,194037313,1940373,1 Yes,3 No,4 Liquefied Petroleum Gas,0.0,1 Toilet without a seat,,,Ìì½ò,Ìì½ò,Urban
77,2011,194037336,1940373,2 No,3 No,4 Liquefied Petroleum Gas,0.0,1 Toilet without a seat,,,Ìì½ò,Ìì½ò,Urban
78,2011,194037338,1940373,1 Yes,3 No,4 Liquefied Petroleum Gas,0.0,1 Toilet without a seat,,,Ìì½ò,Ìì½ò,Urban
79,2011,194037334,1940373,2 No,3 No,4 Liquefied Petroleum Gas,0.0,,2 Toilet with a seat,,Ìì½ò,Ìì½ò,Urban
80,2011,194037318,1940373,1 Yes,3 No,4 Liquefied Petroleum Gas,0.0,1 Toilet without a seat,,,Ìì½ò,Ìì½ò,Urban
81,2011,194037303,1940373,1 Yes,3 No,4 Liquefied Petroleum Gas,0.0,1 Toilet without a seat,,,Ìì½ò,Ìì½ò,Urban
82,2011,194037331,1940373,1 Yes,3 No,4 Liquefied Petroleum Gas,,1 Toilet without a seat,,,Ìì½ò,Ìì½ò,Urban
83,2011,194037312,1940373,1 Yes,3 No,4 Liquefied Petroleum Gas,0.0,1 Toilet without a seat,,,Ìì½ò,Ìì½ò,Urban
84,2011,194037305,1940373,1 Yes,2 Water heater installed by the household,4 Liquefied Petroleum Gas,1.0,1 Toilet without a seat,,,Ìì½ò,Ìì½ò,Urban
85,2013,1940371010,1940371,1 Yes,3 No,1 Coal,1.0,1 Toilet without a seat,,194037101002,Ìì½ò,Ìì½ò,Urban
86,2013,1940371020,1940371,1 Yes,2 Water heater installed by the household,2 Natural gas,0.0,1 Toilet without a seat,,194037102001,Ìì½ò,Ìì½ò,Urban
87,2013,1940371030,1940371,1 Yes,3 No,5 Electric,0.0,1 Toilet without a seat,,194037103001,Ìì½ò,Ìì½ò,Urban
88,2013,1940371040,1940371,1 Yes,2 Water heater installed by the household,2 Natural gas,0.0,1 Toilet without a seat,,194037104001,Ìì½ò,Ìì½ò,Urban
89,2013,1940371050,1940371,1 Yes,2 Water heater installed by the household,4 Liquefied Petroleum Gas,0.0,1 Toilet without a seat,,194037105001,Ìì½ò,Ìì½ò,Urban
90,2013,1940371060,1940371,1 Yes,2 Water heater installed by the household,2 Natural gas,0.0,1 Toilet without a seat,,194037106002,Ìì½ò,Ìì½ò,Urban
91,2013,1940371070,1940371,1 Yes,2 Water heater installed by the household,4 Liquefied Petroleum Gas,0.0,1 Toilet without a seat,,194037107002,Ìì½ò,Ìì½ò,Urban
92,2013,1940371080,1940371,1 Yes,2 Water heater installed by the household,4 Liquefied Petroleum Gas,0.0,1 Toilet without a seat,,194037108001,Ìì½ò,Ìì½ò,Urban
93,2013,1940371090,1940371,1 Yes,2 Water heater installed by the household,2 Natural gas,0.0,1 Toilet without a seat,,194037109002,Ìì½ò,Ìì½ò,Urban
94,2013,1940371100,1940371,1 Yes,2 Water heater installed by the household,6 Crop residue/Wood burning,0.0,1 Toilet without a seat,,194037110001,Ìì½ò,Ìì½ò,Urban
95,2013,1940371110,1940371,1 Yes,3 No,4 Liquefied Petroleum Gas,0.0,1 Toilet without a seat,,194037111002,Ìì½ò,Ìì½ò,Urban
96,2013,1940371120,1940371,1 Yes,2 Water heater installed by the household,4 Liquefied Petroleum Gas,1.0,1 Toilet without a seat,,194037112001,Ìì½ò,Ìì½ò,Urban
97,2013,1940371130,1940371,1 Yes,3 No,4 Liquefied Petroleum Gas,0.0,1 Toilet without a seat,,194037113002,Ìì½ò,Ìì½ò,Urban
98,2013,1940371140,1940371,1 Yes,3 No,4 Liquefied Petroleum Gas,0.0,1 Toilet without a seat,,194037114001,Ìì½ò,Ìì½ò,Urban
99,2013,1940371150,1940371,1 Yes,3 No,4 Liquefied Petroleum Gas,0.0,1 Toilet without a seat,,194037115001,Ìì½ò,Ìì½ò,Urban
100,2013,1940371160,1940371,1 Yes,2 Water heater installed by the household,2 Natural gas,0.0,1 Toilet without a seat,,194037116002,Ìì½ò,Ìì½ò,Urban
101,2013,1940371170,1940371,1 Yes,2 Water heater installed by the household,4 Liquefied Petroleum Gas,0.0,1 Toilet without a seat,,194037117002,Ìì½ò,Ìì½ò,Urban
102,2013,1940371180,1940371,1 Yes,2 Water heater installed by the household,5 Electric,1.0,1 Toilet without a seat,,194037118002,Ìì½ò,Ìì½ò,Urban
103,2013,1940371200,1940371,1 Yes,2 Water heater installed by the household,5 Electric,0.0,1 Toilet without a seat,,194037120001,Ìì½ò,Ìì½ò,Urban
104,2013,1940371210,1940371,1 Yes,2 Water heater installed by the household,2 Natural gas,0.0,1 Toilet without a seat,,194037121002,Ìì½ò,Ìì½ò,Urban
105,2013,1940371230,1940371,1 Yes,3 No,4 Liquefied Petroleum Gas,0.0,1 Toilet without a seat,,194037123002,Ìì½ò,Ìì½ò,Urban
106,2013,1940371250,1940371,1 Yes,2 Water heater installed by the household,6 Crop residue/Wood burning,0.0,1 Toilet without a seat,,194037125001,Ìì½ò,Ìì½ò,Urban
107,2013,1940371260,1940371,1 Yes,2 Water heater installed by the household,4 Liquefied Petroleum Gas,0.0,1 Toilet without a seat,,194037126002,Ìì½ò,Ìì½ò,Urban
108,2013,1940371270,1940371,1 Yes,2 Water heater installed by the household,5 Electric,0.0,1 Toilet without a seat,,194037127001,Ìì½ò,Ìì½ò,Urban
109,2013,1940371280,1940371,1 Yes,2 Water heater installed by the household,4 Liquefied Petroleum Gas,0.0,1 Toilet without a seat,,194037128002,Ìì½ò,Ìì½ò,Urban
110,2013,1940371290,1940371,1 Yes,2 Water heater installed by the household,4 Liquefied Petroleum Gas,0.0,1 Toilet without a seat,,194037129001,Ìì½ò,Ìì½ò,Urban
111,2013,1940371310,1940371,1 Yes,2 Water heater installed by the household,5 Electric,0.0,1 Toilet without a seat,,194037131002,Ìì½ò,Ìì½ò,Urban
112,2013,1940371320,1940371,1 Yes,2 Water heater installed by the household,2 Natural gas,0.0,1 Toilet without a seat,,194037132001,Ìì½ò,Ìì½ò,Urban
113,2013,1940371340,1940371,1 Yes,2 Water heater installed by the household,2 Natural gas,0.0,1 Toilet without a seat,,194037134001,Ìì½ò,Ìì½ò,Urban
114,2013,1940372010,1940372,1 Yes,,,,,2 Toilet with a seat,194037201001,Ìì½ò,Ìì½ò,Urban
115,2013,1940372030,1940372,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,,2 Toilet with a seat,194037203001,Ìì½ò,Ìì½ò,Urban
116,2013,1940372040,1940372,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,1 Toilet without a seat,,194037204001,Ìì½ò,Ìì½ò,Urban
117,2013,1940372050,1940372,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,,2 Toilet with a seat,194037205001,Ìì½ò,Ìì½ò,Urban
118,2013,1940372060,1940372,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,,2 Toilet with a seat,194037206001,Ìì½ò,Ìì½ò,Urban
119,2013,1940372110,1940372,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,,2 Toilet with a seat,194037211001,Ìì½ò,Ìì½ò,Urban
120,2013,1940372140,1940372,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,,2 Toilet with a seat,194037214002,Ìì½ò,Ìì½ò,Urban
121,2013,1940372150,1940372,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,,2 Toilet with a seat,194037215002,Ìì½ò,Ìì½ò,Urban
122,2013,1940372160,1940372,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,,2 Toilet with a seat,194037216001,Ìì½ò,Ìì½ò,Urban
123,2013,1940372170,1940372,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,,2 Toilet with a seat,194037217001,Ìì½ò,Ìì½ò,Urban
124,2013,1940372190,1940372,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,,2 Toilet with a seat,194037219001,Ìì½ò,Ìì½ò,Urban
125,2013,1940372200,1940372,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,,2 Toilet with a seat,194037220001,Ìì½ò,Ìì½ò,Urban
126,2013,1940372210,1940372,1 Yes,2 Water heater installed by the household,2 Natural gas,2.0,,2 Toilet with a seat,194037221002,Ìì½ò,Ìì½ò,Urban
127,2013,1940372220,1940372,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,,2 Toilet with a seat,194037222002,Ìì½ò,Ìì½ò,Urban
128,2013,1940372230,1940372,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,,2 Toilet with a seat,194037223002,Ìì½ò,Ìì½ò,Urban
129,2013,1940373010,1940373,1 Yes,1 Hot water provided,2 Natural gas,1.0,,2 Toilet with a seat,194037301001,Ìì½ò,Ìì½ò,Urban
130,2013,1940373020,1940373,1 Yes,2 Water heater installed by the household,5 Electric,2.0,,2 Toilet with a seat,194037302002,Ìì½ò,Ìì½ò,Urban
131,2013,1940373030,1940373,1 Yes,3 No,4 Liquefied Petroleum Gas,0.0,1 Toilet without a seat,,194037303001,Ìì½ò,Ìì½ò,Urban
132,2013,1940373040,1940373,1 Yes,2 Water heater installed by the household,4 Liquefied Petroleum Gas,1.0,,2 Toilet with a seat,194037304001,Ìì½ò,Ìì½ò,Urban
133,2013,1940373050,1940373,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,,2 Toilet with a seat,194037305001,Ìì½ò,Ìì½ò,Urban
134,2013,1940373060,1940373,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,,2 Toilet with a seat,194037306002,Ìì½ò,Ìì½ò,Urban
135,2013,1940373070,1940373,1 Yes,2 Water heater installed by the household,4 Liquefied Petroleum Gas,1.0,,2 Toilet with a seat,194037307002,Ìì½ò,Ìì½ò,Urban
136,2013,1940373080,1940373,1 Yes,3 No,5 Electric,1.0,1 Toilet without a seat,,194037308001,Ìì½ò,Ìì½ò,Urban
137,2013,1940373100,1940373,1 Yes,2 Water heater installed by the household,4 Liquefied Petroleum Gas,2.0,,2 Toilet with a seat,194037310002,Ìì½ò,Ìì½ò,Urban
138,2013,1940373110,1940373,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,,2 Toilet with a seat,194037311002,Ìì½ò,Ìì½ò,Urban
139,2013,1940373120,1940373,1 Yes,3 No,2 Natural gas,0.0,1 Toilet without a seat,,194037312001,Ìì½ò,Ìì½ò,Urban
140,2013,1940373140,1940373,1 Yes,2 Water heater installed by the household,4 Liquefied Petroleum Gas,1.0,1 Toilet without a seat,,194037314002,Ìì½ò,Ìì½ò,Urban
141,2013,1940373160,1940373,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,,2 Toilet with a seat,194037316001,Ìì½ò,Ìì½ò,Urban
142,2013,1940373210,1940373,1 Yes,2 Water heater installed by the household,4 Liquefied Petroleum Gas,1.0,,2 Toilet with a seat,194037321001,Ìì½ò,Ìì½ò,Urban
143,2013,1940373230,1940373,1 Yes,2 Water heater installed by the household,5 Electric,1.0,1 Toilet without a seat,,194037323001,Ìì½ò,Ìì½ò,Urban
144,2013,1940373250,1940373,1 Yes,2 Water heater installed by the household,4 Liquefied Petroleum Gas,2.0,,2 Toilet with a seat,194037325001,Ìì½ò,Ìì½ò,Urban
145,2013,1940373270,1940373,1 Yes,2 Water heater installed by the household,5 Electric,1.0,,2 Toilet with a seat,194037327002,Ìì½ò,Ìì½ò,Urban
146,2013,1940373280,1940373,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,,2 Toilet with a seat,194037328001,Ìì½ò,Ìì½ò,Urban
147,2013,1940373290,1940373,1 Yes,2 Water heater installed by the household,4 Liquefied Petroleum Gas,1.0,,2 Toilet with a seat,194037329001,Ìì½ò,Ìì½ò,Urban
148,2013,1940373300,1940373,1 Yes,2 Water heater installed by the household,4 Liquefied Petroleum Gas,1.0,,2 Toilet with a seat,194037330001,Ìì½ò,Ìì½ò,Urban
149,2013,1940373310,1940373,1 Yes,3 No,4 Liquefied Petroleum Gas,0.0,1 Toilet without a seat,,194037331001,Ìì½ò,Ìì½ò,Urban
150,2013,1940373330,1940373,1 Yes,3 No,4 Liquefied Petroleum Gas,0.0,1 Toilet without a seat,,194037333002,Ìì½ò,Ìì½ò,Urban
151,2013,1940373340,1940373,1 Yes,3 No,4 Liquefied Petroleum Gas,0.0,1 Toilet without a seat,,194037334002,Ìì½ò,Ìì½ò,Urban
152,2013,1940373350,1940373,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,,2 Toilet with a seat,194037335001,Ìì½ò,Ìì½ò,Urban
153,2013,1940373360,1940373,1 Yes,3 No,2 Natural gas,0.0,1 Toilet without a seat,,194037336001,Ìì½ò,Ìì½ò,Urban
154,2013,1940373380,1940373,1 Yes,3 No,2 Natural gas,,1 Toilet without a seat,,194037338001,Ìì½ò,Ìì½ò,Urban
155,2013,1940373400,1940373,1 Yes,,,,,,194037340001,Ìì½ò,Ìì½ò,Urban
156,2013,1940373420,1940373,1 Yes,2 Water heater installed by the household,2 Natural gas,2.0,,2 Toilet with a seat,194037342002,Ìì½ò,Ìì½ò,Urban
157,2015,1940371040,1940371,1 Yes,2 Water Heater Installed by The Household,4 Liquefied Petroleum Gas,0.0,1 Toilet without A Seat,,194037104002,Ìì½ò,Ìì½ò,Urban
158,2015,1940371120,1940371,1 Yes,2 Water Heater Installed by The Household,4 Liquefied Petroleum Gas,0.0,1 Toilet without A Seat,,194037112001,Ìì½ò,Ìì½ò,Urban
159,2015,1940371340,1940371,1 Yes,2 Water Heater Installed by The Household,4 Liquefied Petroleum Gas,0.0,1 Toilet without A Seat,,194037134001,Ìì½ò,Ìì½ò,Urban
160,2015,1940371310,1940371,1 Yes,2 Water Heater Installed by The Household,5 Electric,0.0,1 Toilet without A Seat,,194037131002,Ìì½ò,Ìì½ò,Urban
161,2015,1940371020,1940371,1 Yes,2 Water Heater Installed by The Household,1 Coal,0.0,1 Toilet without A Seat,,194037102001,Ìì½ò,Ìì½ò,Urban
162,2015,1940371360,1940371,1 Yes,2 Water Heater Installed by The Household,4 Liquefied Petroleum Gas,0.0,1 Toilet without A Seat,,194037136002,Ìì½ò,Ìì½ò,Urban
163,2015,1940371290,1940371,1 Yes,2 Water Heater Installed by The Household,4 Liquefied Petroleum Gas,0.0,1 Toilet without A Seat,,194037129001,Ìì½ò,Ìì½ò,Urban
164,2015,1940371230,1940371,1 Yes,3.0,4 Liquefied Petroleum Gas,0.0,1 Toilet without A Seat,,194037123002,Ìì½ò,Ìì½ò,Urban
165,2015,1940371010,1940371,1 Yes,3.0,4 Liquefied Petroleum Gas,0.0,1 Toilet without A Seat,,194037101002,Ìì½ò,Ìì½ò,Urban
166,2015,1940371060,1940371,1 Yes,2 Water Heater Installed by The Household,4 Liquefied Petroleum Gas,0.0,1 Toilet without A Seat,,194037106002,Ìì½ò,Ìì½ò,Urban
167,2015,1940371370,1940371,1 Yes,2 Water Heater Installed by The Household,4 Liquefied Petroleum Gas,0.0,1 Toilet without A Seat,,194037137001,Ìì½ò,Ìì½ò,Urban
168,2015,1940371140,1940371,1 Yes,3.0,4 Liquefied Petroleum Gas,,1 Toilet without A Seat,,194037114001,Ìì½ò,Ìì½ò,Urban
169,2015,1940371070,1940371,1 Yes,3.0,4 Liquefied Petroleum Gas,0.0,1 Toilet without A Seat,,194037107002,Ìì½ò,Ìì½ò,Urban
170,2015,1940371170,1940371,1 Yes,2 Water Heater Installed by The Household,4 Liquefied Petroleum Gas,0.0,1 Toilet without A Seat,,194037117002,Ìì½ò,Ìì½ò,Urban
171,2015,1940371320,1940371,1 Yes,2 Water Heater Installed by The Household,5 Electric,0.0,1 Toilet without A Seat,,194037132002,Ìì½ò,Ìì½ò,Urban
172,2015,1940371090,1940371,1 Yes,2 Water Heater Installed by The Household,5 Electric,0.0,1 Toilet without A Seat,,194037109002,Ìì½ò,Ìì½ò,Urban
173,2015,1940371160,1940371,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,1.0,,2 Toilet with A Seat,194037116001,Ìì½ò,Ìì½ò,Urban
