,Year,HouseHoldID,communityID,has_running_water,inhouse_shower_Bath,cooking_fuel_source,num_toilet,toilet_type_1,toilet_type_2,ID,province,city,urban_nbs
25,2011,014031301,0140313,1 Yes,2 Water heater installed by the household,5 Electric,2.0,1 Toilet without a seat,,,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
26,2011,014031312,0140313,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,1 Toilet without a seat,,,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
27,2011,014031310,0140313,1 Yes,2 Water heater installed by the household,1 Coal,,1 Toilet without a seat,,,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
28,2011,014031305,0140313,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,1 Toilet without a seat,2 Toilet with a seat,,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
29,2011,014031311,0140313,1 Yes,2 Water heater installed by the household,2 Natural gas,2.0,1 Toilet without a seat,,,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
30,2011,014031306,0140313,1 Yes,2 Water heater installed by the household,2 Natural gas,,1 Toilet without a seat,,,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
31,2011,014031307,0140313,1 Yes,3 No,5 Electric,1.0,1 Toilet without a seat,,,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
32,2011,014031304,0140313,1 Yes,2 Water heater installed by the household,4 Liquefied Petroleum Gas,3.0,1 Toilet without a seat,,,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
33,2011,014051111,0140511,1 Yes,3 No,1 Coal,0.0,1 Toilet without a seat,,,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
34,2011,014051118,0140511,1 Yes,3 No,6 crop residue/Wood burning,0.0,1 Toilet without a seat,,,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
35,2011,014051116,0140511,1 Yes,3 No,5 Electric,0.0,1 Toilet without a seat,,,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
36,2011,014051101,0140511,1 Yes,2 Water heater installed by the household,5 Electric,2.0,1 Toilet without a seat,2 Toilet with a seat,,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
37,2011,014051107,0140511,1 Yes,3 No,5 Electric,0.0,1 Toilet without a seat,,,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
38,2011,014051108,0140511,1 Yes,2 Water heater installed by the household,6 crop residue/Wood burning,0.0,1 Toilet without a seat,,,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
39,2011,014051106,0140511,2 No,3 No,5 Electric,0.0,1 Toilet without a seat,,,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
40,2011,014051104,0140511,2 No,2 Water heater installed by the household,5 Electric,0.0,1 Toilet without a seat,,,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
41,2011,014051113,0140511,1 Yes,2 Water heater installed by the household,5 Electric,0.0,1 Toilet without a seat,,,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
42,2011,014051109,0140511,1 Yes,2 Water heater installed by the household,5 Electric,0.0,1 Toilet without a seat,,,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
43,2011,014051110,0140511,1 Yes,2 Water heater installed by the household,1 Coal,0.0,1 Toilet without a seat,,,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
44,2011,014051114,0140511,1 Yes,2 Water heater installed by the household,5 Electric,1.0,1 Toilet without a seat,,,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
45,2011,014051105,0140511,1 Yes,3 No,5 Electric,0.0,1 Toilet without a seat,,,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
46,2011,014051103,0140511,1 Yes,3 No,5 Electric,0.0,1 Toilet without a seat,,,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
47,2011,014051102,0140511,2 No,3 No,5 Electric,0.0,1 Toilet without a seat,,,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
48,2011,014051117,0140511,2 No,3 No,5 Electric,0.0,1 Toilet without a seat,,,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
49,2011,014051112,0140511,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,1 Toilet without a seat,,,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
50,2011,014051204,0140512,1 Yes,2 Water heater installed by the household,6 crop residue/Wood burning,0.0,1 Toilet without a seat,,,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
51,2011,014051219,0140512,2 No,2 Water heater installed by the household,5 Electric,1.0,1 Toilet without a seat,,,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
52,2011,014051226,0140512,1 Yes,2 Water heater installed by the household,6 crop residue/Wood burning,0.0,1 Toilet without a seat,,,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
53,2011,014051210,0140512,2 No,2 Water heater installed by the household,6 crop residue/Wood burning,0.0,1 Toilet without a seat,,,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
54,2011,014051221,0140512,1 Yes,2 Water heater installed by the household,5 Electric,1.0,1 Toilet without a seat,,,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
55,2011,014051224,0140512,1 Yes,,,0.0,1 Toilet without a seat,,,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
56,2011,014051203,0140512,1 Yes,2 Water heater installed by the household,6 crop residue/Wood burning,1.0,1 Toilet without a seat,,,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
57,2011,014051217,0140512,1 Yes,2 Water heater installed by the household,5 Electric,0.0,1 Toilet without a seat,,,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
58,2011,014051211,0140512,1 Yes,2 Water heater installed by the household,5 Electric,0.0,1 Toilet without a seat,,,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
59,2011,014051214,0140512,1 Yes,2 Water heater installed by the household,5 Electric,0.0,1 Toilet without a seat,,,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
60,2011,014051206,0140512,1 Yes,2 Water heater installed by the household,6 crop residue/Wood burning,1.0,1 Toilet without a seat,,,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
61,2011,014051209,0140512,2 No,2 Water heater installed by the household,5 Electric,0.0,1 Toilet without a seat,,,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
62,2011,014051225,0140512,1 Yes,3 No,5 Electric,0.0,1 Toilet without a seat,,,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
63,2011,014051213,0140512,1 Yes,2 Water heater installed by the household,6 crop residue/Wood burning,3.0,1 Toilet without a seat,,,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
64,2011,014051208,0140512,1 Yes,2 Water heater installed by the household,6 crop residue/Wood burning,0.0,1 Toilet without a seat,,,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
65,2011,014051202,0140512,2 No,3 No,6 crop residue/Wood burning,1.0,1 Toilet without a seat,,,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
66,2011,014051215,0140512,1 Yes,3 No,5 Electric,0.0,1 Toilet without a seat,,,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
67,2011,014051212,0140512,1 Yes,2 Water heater installed by the household,5 Electric,0.0,1 Toilet without a seat,,,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
68,2011,014051222,0140512,1 Yes,3 No,5 Electric,1.0,1 Toilet without a seat,,,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
69,2011,014051201,0140512,1 Yes,2 Water heater installed by the household,6 crop residue/Wood burning,0.0,1 Toilet without a seat,,,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
70,2011,014051205,0140512,1 Yes,3 No,5 Electric,0.0,1 Toilet without a seat,,,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
71,2011,014051218,0140512,1 Yes,2 Water heater installed by the household,5 Electric,0.0,1 Toilet without a seat,,,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
72,2011,014051216,0140512,1 Yes,2 Water heater installed by the household,6 crop residue/Wood burning,0.0,1 Toilet without a seat,,,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
73,2011,014051223,0140512,1 Yes,3 No,6 crop residue/Wood burning,0.0,1 Toilet without a seat,,,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
74,2011,014051207,0140512,1 Yes,2 Water heater installed by the household,6 crop residue/Wood burning,3.0,1 Toilet without a seat,,,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
75,2013,0140311020,0140311,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,1 Toilet without a seat,,014031102002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
76,2013,0140311030,0140311,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,1 Toilet without a seat,,014031103001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
77,2013,0140311070,0140311,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,1 Toilet without a seat,,014031107002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
78,2013,0140311080,0140311,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,1 Toilet without a seat,,014031108001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
79,2013,0140311100,0140311,1 Yes,1 Hot water provided,2 Natural gas,1.0,1 Toilet without a seat,,014031110001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
80,2013,0140311120,0140311,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,1 Toilet without a seat,,014031112002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
81,2013,0140311130,0140311,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,1 Toilet without a seat,,014031113001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
82,2013,0140311140,0140311,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,1 Toilet without a seat,,014031114002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
83,2013,0140311150,0140311,1 Yes,2 Water heater installed by the household,7 Other,1.0,1 Toilet without a seat,,014031115001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
84,2013,0140311160,0140311,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,1 Toilet without a seat,,014031116001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
85,2013,0140311180,0140311,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,1 Toilet without a seat,,014031118001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
86,2013,0140311190,0140311,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,,2 Toilet with a seat,014031119002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
87,2013,0140311210,0140311,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,1 Toilet without a seat,,014031121002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
88,2013,0140311220,0140311,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,1 Toilet without a seat,,014031122001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
89,2013,0140311230,0140311,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,1 Toilet without a seat,,014031123001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
90,2013,0140311240,0140311,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,1 Toilet without a seat,,014031124001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
91,2013,0140311250,0140311,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,1 Toilet without a seat,,014031125001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
92,2013,0140311260,0140311,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,1 Toilet without a seat,,014031126001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
93,2013,0140311270,0140311,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,,2 Toilet with a seat,014031127002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
94,2013,0140311280,0140311,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,1 Toilet without a seat,,014031128001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
95,2013,0140311290,0140311,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,1 Toilet without a seat,,014031129001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
96,2013,0140311300,0140311,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,1 Toilet without a seat,,014031130002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
97,2013,0140311310,0140311,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,1 Toilet without a seat,,014031131001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
98,2013,0140311320,0140311,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,1 Toilet without a seat,,014031132002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
99,2013,0140313010,0140313,1 Yes,2 Water heater installed by the household,2 Natural gas,2.0,1 Toilet without a seat,,014031301002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
100,2013,0140313020,0140313,1 Yes,2 Water heater installed by the household,5 Electric,1.0,1 Toilet without a seat,,014031302001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
101,2013,0140313030,0140313,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,1 Toilet without a seat,,014031303002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
102,2013,0140313040,0140313,1 Yes,2 Water heater installed by the household,5 Electric,1.0,1 Toilet without a seat,,014031304002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
103,2013,0140313050,0140313,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,1 Toilet without a seat,,014031305001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
104,2013,0140313060,0140313,1 Yes,2 Water heater installed by the household,2 Natural gas,4.0,1 Toilet without a seat,,014031306002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
105,2013,0140313080,0140313,1 Yes,2 Water heater installed by the household,5 Electric,1.0,1 Toilet without a seat,,014031308002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
106,2013,0140313090,0140313,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,1 Toilet without a seat,,014031309001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
107,2013,0140313100,0140313,1 Yes,2 Water heater installed by the household,5 Electric,2.0,1 Toilet without a seat,,014031310001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
108,2013,0140313110,0140313,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,,2 Toilet with a seat,014031311001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
109,2013,0140313140,0140313,1 Yes,2 Water heater installed by the household,4 Liquefied Petroleum Gas,1.0,1 Toilet without a seat,,014031314001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
110,2013,0140313160,0140313,1 Yes,2 Water heater installed by the household,2 Natural gas,22.0,1 Toilet without a seat,,014031316001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
111,2013,0140313180,0140313,1 Yes,2 Water heater installed by the household,2 Natural gas,3.0,1 Toilet without a seat,,014031318002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
112,2013,0140313200,0140313,1 Yes,2 Water heater installed by the household,2 Natural gas,2.0,1 Toilet without a seat,,014031320001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
113,2013,0140313210,0140313,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,1 Toilet without a seat,,014031321001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
114,2013,0140511010,0140511,1 Yes,3 No,4 Liquefied Petroleum Gas,2.0,1 Toilet without a seat,,014051101001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
115,2013,0140511020,0140511,1 Yes,2 Water heater installed by the household,5 Electric,0.0,1 Toilet without a seat,,014051102002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
116,2013,0140511030,0140511,1 Yes,3 No,5 Electric,0.0,1 Toilet without a seat,,014051103001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
117,2013,0140511040,0140511,1 Yes,2 Water heater installed by the household,5 Electric,1.0,1 Toilet without a seat,,014051104001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
118,2013,0140511050,0140511,1 Yes,3 No,5 Electric,0.0,1 Toilet without a seat,,014051105001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
119,2013,0140511060,0140511,1 Yes,2 Water heater installed by the household,5 Electric,2.0,1 Toilet without a seat,,014051106001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
120,2013,0140511080,0140511,1 Yes,2 Water heater installed by the household,1 Coal,1.0,1 Toilet without a seat,,014051108002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
121,2013,0140511090,0140511,1 Yes,3 No,6 Crop residue/Wood burning,,1 Toilet without a seat,,014051109002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
122,2013,0140511100,0140511,1 Yes,2 Water heater installed by the household,5 Electric,0.0,1 Toilet without a seat,,014051110001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
123,2013,0140511110,0140511,1 Yes,3 No,4 Liquefied Petroleum Gas,0.0,1 Toilet without a seat,,014051111002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
124,2013,0140511120,0140511,1 Yes,2 Water heater installed by the household,5 Electric,1.0,1 Toilet without a seat,,014051112002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
125,2013,0140511130,0140511,1 Yes,2 Water heater installed by the household,5 Electric,1.0,1 Toilet without a seat,,014051113001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
126,2013,0140511150,0140511,1 Yes,3 No,5 Electric,0.0,1 Toilet without a seat,,014051115002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
127,2013,0140511160,0140511,1 Yes,3 No,5 Electric,0.0,1 Toilet without a seat,,014051116002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
128,2013,0140511170,0140511,1 Yes,3 No,5 Electric,0.0,1 Toilet without a seat,,014051117001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
129,2013,0140511180,0140511,1 Yes,2 Water heater installed by the household,4 Liquefied Petroleum Gas,1.0,1 Toilet without a seat,,014051118001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
130,2013,0140511190,0140511,1 Yes,2 Water heater installed by the household,1 Coal,0.0,1 Toilet without a seat,,014051119001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
131,2013,0140511200,0140511,1 Yes,2 Water heater installed by the household,5 Electric,0.0,1 Toilet without a seat,,014051120002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
132,2013,0140511220,0140511,1 Yes,2 Water heater installed by the household,5 Electric,1.0,,2 Toilet with a seat,014051122001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
133,2013,0140511230,0140511,1 Yes,2 Water heater installed by the household,5 Electric,0.0,1 Toilet without a seat,,014051123001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
134,2013,0140511240,0140511,1 Yes,3 No,6 Crop residue/Wood burning,0.0,1 Toilet without a seat,,014051124001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
135,2013,0140511250,0140511,1 Yes,3 No,5 Electric,0.0,1 Toilet without a seat,,014051125001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
136,2013,0140512010,0140512,1 Yes,2 Water heater installed by the household,6 Crop residue/Wood burning,1.0,1 Toilet without a seat,,014051201001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
137,2013,0140512020,0140512,1 Yes,3 No,6 Crop residue/Wood burning,1.0,1 Toilet without a seat,,014051202001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
138,2013,0140512030,0140512,2 No,3 No,5 Electric,0.0,1 Toilet without a seat,,014051203001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
139,2013,0140512040,0140512,1 Yes,2 Water heater installed by the household,4 Liquefied Petroleum Gas,0.0,1 Toilet without a seat,,014051204002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
140,2013,0140512050,0140512,1 Yes,2 Water heater installed by the household,6 Crop residue/Wood burning,3.0,1 Toilet without a seat,,014051205002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
141,2013,0140512060,0140512,1 Yes,2 Water heater installed by the household,5 Electric,1.0,1 Toilet without a seat,,014051206001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
142,2013,0140512070,0140512,1 Yes,2 Water heater installed by the household,5 Electric,1.0,1 Toilet without a seat,,014051207001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
143,2013,0140512080,0140512,1 Yes,2 Water heater installed by the household,5 Electric,1.0,1 Toilet without a seat,,014051208001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
144,2013,0140512090,0140512,1 Yes,2 Water heater installed by the household,5 Electric,2.0,1 Toilet without a seat,,014051209001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
145,2013,0140512100,0140512,1 Yes,2 Water heater installed by the household,6 Crop residue/Wood burning,0.0,1 Toilet without a seat,,014051210002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
146,2013,0140512110,0140512,1 Yes,3 No,6 Crop residue/Wood burning,0.0,1 Toilet without a seat,,014051211001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
147,2013,0140512120,0140512,1 Yes,2 Water heater installed by the household,5 Electric,1.0,1 Toilet without a seat,,014051212002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
148,2013,0140512130,0140512,1 Yes,2 Water heater installed by the household,5 Electric,1.0,1 Toilet without a seat,,014051213001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
149,2013,0140512140,0140512,1 Yes,2 Water heater installed by the household,5 Electric,1.0,1 Toilet without a seat,,014051214001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
150,2013,0140512160,0140512,1 Yes,2 Water heater installed by the household,5 Electric,1.0,1 Toilet without a seat,,014051216002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
